stimulus,memorability,scaled_memory_hits,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name
Giraffe.jpg,0.033320735,0.610188895,0.456486862,0.719625198,0.222222222,0.440958552,1,0,0,0,0,1,1,NA,outdoors,larger than a shoebox,0.818181818,0.183122068,giraffe,0.972222222,1,0.988564894
Iguana.jpg,0.082567661,0.787063537,0.64122132,0.550423068,0,0,0.875,0.353553391,0.285714286,0.487950036,1,1,0,natural,outdoors,NA,0.867924528,1.422675468,lizard,0.5,0,0.617495712
Mask_CPR.jpg,-0.099157828,0.155695478,-0.741856041,0.372313408,1,0,0.375,0.51754917,0.25,0.46291005,1,0,0,human-made,NA,NA,0.030874786,3.546439345,air mask,0.15,1,0.022870212
Jacket_Jean.jpg,0.093608634,0.81511162,0.65223373,1.385607344,1,0,0,0,0.428571429,0.534522484,1,1,0,human-made,indoors,NA,0.869639794,1.607271088,jacket,0.538461538,0,0.541452258
Saw.jpg,0.06461018,0.721236405,-0.389191218,0.50580881,1,0,0.75,0.46291005,0.25,0.46291005,1,0,0,human-made,NA,NA,0.270440252,0.61800386,saw,0.882352941,1,0.865637507
Bowtie.jpg,-0.004411068,0.459645106,-0.202120883,0.261684919,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.421383648,1.173185868,bowtie,0.782608696,1,0.704974271
PillBottle_Spilled.jpg,0.010878463,0.51860332,0.225828535,0.750052649,1,0,0.125,0.353553391,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.706689537,1.405998388,pills,0.75862069,0,0.62378502
Golf_Bag.jpg,-0.034589756,0.338294219,-0.487144095,0.120062781,1,0,0.75,0.46291005,0.111111111,0.333333333,1,0,1,human-made,NA,larger than a shoebox,0.186963979,2.441068586,golf clubs,0.333333333,1,0.254431103
Baster.jpg,-0.090279006,0.174012593,-0.719362502,0.316248745,1,0,0.125,0.353553391,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.045168668,1.715707635,baster,0.518518519,1,0.503716409
WalkieTalkie_Red.jpg,-0.112498921,0.135088724,0.625855642,0.922212596,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.862206975,1.206908425,radio,0.5,0,0.694682676
Button.jpg,-0.016513722,0.40641099,-0.506094894,0.65846104,1,0,0.125,0.353553391,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.173241852,0.179256067,button,0.972972973,0,0.993138937
Guitar_Electric.jpg,0.100360149,0.834573555,0.975246566,1.269208656,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.934819897,1.243990458,guitar,0.68,0,0.675814751
Candleholder_Tall.jpg,-0.138165681,0.088151116,-0.420601098,0.769150533,1,0,0.285714286,0.487950036,0.222222222,0.440958552,1,0,0,human-made,NA,NA,0.241280732,1.82404605,candlestick,0.578947368,1,0.466552316
Helmet_Motorcycle.jpg,-0.123137794,0.116771608,-0.3834992,0.632123486,1,0,0.857142857,0.377964473,0.125,0.353553391,1,1,1,human-made,outdoors,larger than a shoebox,0.275014294,0.183122068,helmet,0.972222222,0,0.988564894
Waffle.jpg,0.080719454,0.785346308,1.623003838,0.873782788,0.75,0.46291005,0.111111111,0.333333333,0.875,0.353553391,0,1,1,NA,indoors,smaller than a shoebox,0.987993139,1.441350085,waffles,0.703703704,1,0.608347627
Hook_Fish.jpg,-0.02062582,0.390383515,0.215191938,0.891832891,1,0,0.666666667,0.516397779,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.698113208,2.865576855,fishing lure,0.210526316,1,0.13950829
VinylRecord.jpg,-0.115420446,0.129364625,0.218025628,0.764291235,1,0,0.074074074,0.266880256,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.699828473,1.569307823,record,0.647058824,1,0.555174385
Kneepad.jpg,-0.09329369,0.167143675,-0.457193891,0.583576318,1,0,0.625,0.51754917,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.216695254,2.154783142,knee pad,0.628571429,1,0.343624929
Toy_LambPlushie.jpg,-0.088787353,0.178019462,-0.110952857,1.125847197,1,0,0.125,0.353553391,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.500857633,2.139353872,sheep,0.4,0,0.354488279
Maraca.jpg,-0.094798832,0.163136806,0.13852018,1.039752099,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.650657519,1.662799256,maracas,0.588235294,1,0.518010292
WaterCooler.jpg,-0.043338442,0.309101317,-0.210689689,0.406845839,1,0,0,0,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.412235563,2.034572366,water cooler,0.578947368,1,0.388793596
Clip_Paper.jpg,-0.007633374,0.44476245,-0.16560293,0.786828996,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.453401944,0.905587262,paper clip,0.8,1,0.788450543
SandBagThrowGame.jpg,-0.012460545,0.421866056,-0.487157771,0.131522181,1,0,0.375,0.51754917,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.186392224,3.721822305,game,0.2,1,0.012006861
Swing_Porch.jpg,-0.0719707,0.225529479,0.248446466,1.04452784,1,0,0.888888889,0.333333333,0.166666667,0.40824829,1,1,1,human-made,outdoors,larger than a shoebox,0.726129217,3.69866046,swing,0.294117647,0,0.013722127
Chimpanzee.jpg,0.057967187,0.697767602,0.354059628,1.137663119,0.25,0.46291005,1,0,0,0,0,1,1,NA,outdoors,larger than a shoebox,0.78158948,1.818329432,monkey,0.523809524,1,0.468267581
Umbrella_Retractable.jpg,0.037032353,0.622781912,-0.202965572,0.246489592,1,0,1,0,0.714285714,0.487950036,1,1,0,human-made,outdoors,NA,0.419668382,0.183122068,umbrella,0.972222222,0,0.988564894
DogSled.jpg,0.12816005,0.911848884,0.742724036,0.631092445,0.7,0.483045892,1,0,0.571428571,0.534522484,0,1,0,NA,outdoors,NA,0.898227559,2.484996099,dog sled,0.523809524,1,0.240708977
Toy_WinnieThePooh.jpg,0.059184136,0.70406411,0.881243354,0.998363745,1,0,0.333333333,0.5,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.919382504,2.144023911,Winnie the Pooh,0.526315789,1,0.347627216
SolderingWire.jpg,-0.07051424,0.227819118,-0.568002908,0.480617616,1,0,0.5,0.547722558,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.127501429,1.983831707,wire,0.642857143,0,0.407661521
Lips_Real.jpg,0.194350339,0.989696623,1.231662246,0.827914016,0,0,0,0,1,0,1,1,1,natural,indoors,smaller than a shoebox,0.966266438,0.322756959,lips,0.941176471,0,0.956546598
Telephone_Dial.jpg,-0.042309542,0.314253005,0.227293913,1.045423233,1,0,0,0,0.571428571,0.534522484,1,1,0,human-made,indoors,NA,0.707833047,1.184140762,telephone,0.6875,0,0.700400229
Fish_Swordfish.jpg,0.052620715,0.681167716,0.430431066,1.023437283,0.1,0.316227766,0.6,0.547722558,0.375,0.51754917,1,0,0,natural,NA,NA,0.806746712,2.865957321,swordfish,0.25,1,0.13836478
LightBulb_Christmas.jpg,-0.045626829,0.300515169,-0.252388845,0.972793985,0.888888889,0.333333333,0.4,0.547722558,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.375643225,3.373325343,christmas light,0.205882353,1,0.039451115
Scoop_IceCream.jpg,-0.225611138,0.024613623,-0.359819114,0.748790078,1,0,0.2,0.447213595,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.293310463,3.044110418,na,0.333333333,0,0.091480846
LumiereBeautyBeast.jpg,-0.068948267,0.232398397,0.116887315,0.848740357,1,0,0.25,0.5,0.777777778,0.440958552,1,0,0,human-made,NA,NA,0.641509434,3.346439345,toy,0.15,0,0.044025157
Bird_Hen.jpg,0.151443403,0.947338294,0.203433287,0.776184945,0.2,0.421637021,0.857142857,0.377964473,0,0,0,1,1,NA,outdoors,larger than a shoebox,0.691252144,1.081967278,chicken,0.774193548,0,0.736420812
Shorts_Plaid.jpg,-0.129223619,0.105895821,-0.041641417,0.608396037,1,0,0.142857143,0.377964473,0.8,0.447213595,1,1,0,human-made,indoors,NA,0.542024014,0.98806367,shorts,0.84375,0,0.766152087
Abacus.jpg,-0.01787883,0.402404121,-0.04747207,0.408625512,1,0,0,0,0.333333333,0.516397779,1,1,0,human-made,indoors,NA,0.534591195,1.608700166,abacus,0.529411765,1,0.540880503
Tortilla.jpg,0.157500075,0.952489983,-0.140306663,1.028473873,0.75,0.46291005,0.142857143,0.377964473,0.833333333,0.40824829,0,1,1,NA,indoors,smaller than a shoebox,0.477987421,1.813880159,tortilla,0.685714286,1,0.470554603
PassionFruit.jpg,-0.003352236,0.464224385,-0.473461267,0.314534971,0,0,0.571428571,0.534522484,0.6,0.547722558,1,0,0,natural,NA,NA,0.203544883,1.478144492,fruit,0.733333333,0,0.598056032
Pepperoni.jpg,0.034416574,0.614768174,0.098501233,0.919366621,0.5,0.534522484,0.333333333,0.5,0.857142857,0.377964473,0,0,1,NA,NA,smaller than a shoebox,0.631789594,0.826243757,pepperoni,0.852941176,1,0.815323042
Ashtray_Empty.jpg,-0.044177423,0.305094448,-0.483037788,0.327914188,1,0,0.166666667,0.40824829,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.188679245,0.699029963,ashtray,0.882352941,0,0.849056604
Gazebo.jpg,-0.001318875,0.475100172,0.511996555,1.561357737,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.83133219,1.902174814,hut,0.615384615,1,0.439108062
Qtip_Multiple.jpg,-0.032264103,0.350314825,-0.379483351,0.32690198,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.279016581,1.02529395,q tips,0.833333333,1,0.757004002
Syringe_Needle.jpg,0.101335251,0.839725243,0.767725137,1.341928144,1,0,0.2,0.447213595,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.904516867,1.354414976,syringe,0.653846154,0,0.635220126
MeterElectric.jpg,-0.118894774,0.124212936,-0.112190034,0.517727907,1,0,1,0,0.833333333,0.40824829,1,1,1,human-made,outdoors,smaller than a shoebox,0.499714122,2.114005463,meter,0.583333333,1,0.361921098
Bat_Cricket.jpg,0.010139465,0.515168861,0.065383491,0.973710219,1,0,0.666666667,0.516397779,0.166666667,0.40824829,1,0,1,human-made,NA,larger than a shoebox,0.613493425,3.463280518,na,0.19047619,0,0.031446541
Statue_Horse.jpg,-0.138785991,0.087578706,0.217602809,0.97356934,1,0,0.222222222,0.440958552,0.8,0.447213595,1,0,0,human-made,NA,NA,0.699256718,3.146348489,horse,0.269230769,1,0.07890223
FloppyDisk.jpg,9.08E-04,0.48082427,-0.554921552,0.621178725,1,0,0.125,0.353553391,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.137793025,1.85723496,floppy disk,0.535714286,1,0.454545455
Bottle_Oil.jpg,0.031059548,0.598740698,-0.035739411,1.33925251,1,0,0.04,0.2,0.4,0.547722558,1,1,0,human-made,indoors,NA,0.547741567,1.055892729,oil,0.8125,0,0.745568897
Cranberry.jpg,0.021517059,0.566113337,0.032136859,0.972975443,0,0,0.6,0.547722558,0.857142857,0.377964473,1,0,1,natural,NA,smaller than a shoebox,0.590623213,3.010570934,berries,0.315789474,1,0.097770154
ChariotGold.jpg,0.020736431,0.562106468,0.265115416,0.862137645,1,0,0.857142857,0.377964473,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.737564322,3.22109725,carriage,0.210526316,1,0.068610635
Drum_Tall.jpg,0.003678409,0.488265598,0.1156078,1.043600233,1,0,0.25,0.46291005,0.2,0.447213595,1,0,0,human-made,NA,NA,0.640365923,0.766509507,drum,0.866666667,0,0.829045169
TelescopeSpacecraft.jpg,-0.272815541,0.008586148,1.29050895,0.995913811,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.971412236,1.225235779,satellite,0.76,1,0.687249857
Camera_ProfessionalFilm.jpg,0.022037075,0.567830567,0.014542684,1.172083226,1,0,0.5,0.534522484,0.333333333,0.516397779,1,0,0,human-made,NA,NA,0.580331618,1.549417654,camera,0.689655172,0,0.563750715
WalkieTalkie_Yellow.jpg,-0.032102065,0.350887235,-0.227889328,0.747209402,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.397941681,1.20091028,walkie talkie,0.571428571,1,0.696969697
Chainsaw.jpg,0.118402648,0.88723526,0.394812922,1.424132113,1,0,0.8,0.447213595,0,0,1,0,1,human-made,NA,larger than a shoebox,0.795883362,1.557727779,chainsaw,0.666666667,1,0.556889651
Doll_Rag.jpg,-0.227544667,0.022896394,-0.08740818,0.922171873,1,0,0,0,0.666666667,0.516397779,1,1,0,human-made,indoors,NA,0.517438536,0.699029963,doll,0.882352941,0,0.849056604
Hat_Feather.jpg,-0.023125834,0.382942187,0.465528031,0.843135154,1,0,0.222222222,0.440958552,0.4,0.547722558,1,0,0,human-made,NA,NA,0.821040595,1.058277043,hat,0.789473684,0,0.743853631
Stapler_Regular.jpg,-0.14484228,0.081854608,-0.834726829,0.79465555,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.014865638,0.315997133,stapler,0.942857143,0,0.958261864
Hoverboard.jpg,0.10039075,0.835145965,-0.205654377,0.664048609,1,0,0.833333333,0.40824829,0.285714286,0.487950036,1,1,0,human-made,outdoors,NA,0.417381361,2.146439345,hoverboard,0.4,1,0.345340194
ConnectorPlug.jpg,-0.040558978,0.321121923,-0.951346822,0.450673274,1,0,0.25,0.46291005,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.005717553,2.109737932,plug,0.576923077,1,0.363636364
Walker_Silver.jpg,0.020920168,0.564396108,-0.310390324,1.679202181,1,0,0.428571429,0.534522484,0,0,1,0,1,human-made,NA,larger than a shoebox,0.331618067,1.337244939,walker,0.736842105,0,0.642652945
BoogieBoard.jpg,-0.132333115,0.099599313,-0.199257305,0.512298371,1,0,0.285714286,0.487950036,0.375,0.51754917,1,0,0,human-made,NA,NA,0.425385935,3.797020432,boogie board,0.171428571,1,0.008576329
Starfish.jpg,0.079350159,0.77962221,0.125587285,0.446831507,0.1,0.316227766,0.5,0.547722558,1,0,1,0,1,natural,NA,smaller than a shoebox,0.645511721,0.309543429,starfish,0.944444444,1,0.966838193
Tray_Wooden.jpg,-0.064372492,0.243846594,-0.241067483,0.767675473,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.384219554,1.912403135,tray,0.642857143,0,0.433390509
Toy_Tank.jpg,-0.014495166,0.412135089,-0.109434719,0.812635769,1,0,0.285714286,0.487950036,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.502001144,2.039353872,tank toy,0.4,1,0.385363065
Switch_LightBlack.jpg,-0.042400127,0.312535776,-0.200730265,0.536890424,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.422527158,0.743283939,light switch,0.857142857,0,0.835906232
TreeStump.jpg,0.134164203,0.920435031,-0.598325755,0.650266712,0.333333333,0.5,1,0,0.375,0.51754917,0,1,0,NA,outdoors,NA,0.105202973,1.505521391,stump,0.684210526,1,0.576901086
Lantern_Chinese.jpg,0.13264066,0.918145392,0.223609879,0.859573243,1,0,0.333333333,0.516397779,0.25,0.46291005,1,0,0,human-made,NA,NA,0.704402516,2.499544306,lamp,0.263157895,0,0.234419668
Seal_Toy.jpg,0.075320162,0.765311963,0.180624445,0.683078379,0.3,0.483045892,1,0,0.375,0.51754917,0,1,0,NA,outdoors,NA,0.680388794,1.201362892,seal,0.793103448,0,0.695826186
Wallet_ClosedBrown.jpg,0.030767978,0.598168288,-0.654193201,0.335809991,1,0,0.285714286,0.487950036,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.075471698,1.305493096,wallet,0.766666667,0,0.652372784
PaperCutter.jpg,0.006507446,0.502575844,0.05339746,0.528723342,1,0,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.603773585,1.983740671,paper cutter,0.631578947,1,0.408233276
Radio_Modern.jpg,-0.008536953,0.441900401,0.242149816,0.680671966,1,0,0.2,0.447213595,0,0,1,0,1,human-made,NA,larger than a shoebox,0.719268153,1.778423503,radio,0.592592593,0,0.483133219
Spoon_Sugar.jpg,0.067524207,0.730967373,-0.333297543,0.330860909,0.9,0.316227766,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.315037164,2.529488114,spoon,0.285714286,0,0.225843339
Toad.jpg,0.164534394,0.961076131,1.321505753,0.384502157,0,0,0.857142857,0.377964473,0.875,0.353553391,1,1,1,natural,outdoors,smaller than a shoebox,0.973699257,1.253297578,frog,0.529411765,1,0.672955975
Pepper_Green.jpg,0.143528953,0.935890097,0.108999076,0.940412323,0.125,0.353553391,0.4,0.547722558,1,0,1,0,1,natural,NA,smaller than a shoebox,0.638650658,1.933445237,bell pepper,0.371428571,1,0.428244711
Boardgame_Checkers.jpg,0.070124877,0.743560389,-0.036395196,0.855081244,1,0,0,0,0.125,0.353553391,1,1,1,human-made,indoors,larger than a shoebox,0.546598056,2.016875696,checker board,0.444444444,1,0.396226415
MortarPestle_BlackStone.jpg,0.102495463,0.842014883,0.146868577,0.83841397,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.656375071,2.558051077,mortar and pestle,0.470588235,0,0.216695254
Puzzle_Animal.jpg,0.100032707,0.834001145,0.554855929,1.647816454,0.9,0.316227766,0.5,0.534522484,0.375,0.51754917,1,0,0,human-made,NA,NA,0.849056604,1.246987352,puzzle,0.78125,0,0.674671241
ShoeLace_Round.jpg,-0.001608945,0.471665713,-0.7939475,0.212653732,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.024013722,2.090602834,shoelace,0.5,1,0.373356204
HardDrive.jpg,0.15114826,0.946193475,0.282285182,1.898304029,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.747284162,3.306039088,charger,0.257142857,1,0.050314465
Earth_Planet.jpg,0.191025444,0.987979393,2.352329343,1.544107348,0,0,1,0,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.999428245,0.399790067,earth,0.9375,1,0.923956547
Toy_Dog.jpg,-0.184406903,0.042358329,1.415421135,1.595012371,1,0,0,0,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.978845054,2.822181959,stuffed animal,0.235294118,0,0.146369354
Toolbox_Red.jpg,-0.075413055,0.215798512,-0.303858004,0.361382,1,0,0.571428571,0.534522484,0,0,1,0,1,human-made,NA,larger than a shoebox,0.341909663,1.404084087,toolbox,0.771428571,0,0.624356775
Suspenders.jpg,-0.22611613,0.024041214,-0.800613541,0.402252085,1,0,0,0,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.022298456,1.456779649,suspenders,0.7,1,0.606060606
Makeup_Foundation.jpg,0.078975893,0.7790498,-0.576733987,0.198691602,1,0,0.111111111,0.333333333,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.120068611,2.873221297,makeup,0.352941176,0,0.137793025
Jar_Money.jpg,0.160529657,0.955352032,0.985031723,1.12696433,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.935963408,1.833849671,money jar,0.555555556,1,0.460834763
Statue_ManHorse.jpg,0.092908526,0.8139668,0.658584762,0.925320593,1,0,0.714285714,0.487950036,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.871926815,0.833176173,statue,0.866666667,0,0.812464265
SpongeScrubbing.jpg,0.10719283,0.857469948,-0.610696625,0.4084059,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.09834191,1.400204706,sponge,0.625,1,0.624928531
PenHolder.jpg,-0.136567384,0.092730395,-0.249825211,0.44160066,1,0,0.2,0.447213595,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.377930246,2.523986066,pencil holder,0.421052632,1,0.22813036
Carousel.jpg,-0.155107169,0.070978821,0.265849131,0.523880195,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.739851344,2.100807672,carousel,0.515151515,0,0.369353917
Compact_Mirror.jpg,0.028022791,0.587292501,-0.3996573,0.295369136,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.264722699,2.106382938,mirror,0.411764706,0,0.365923385
Cup_sippy.jpg,0.072179046,0.749284488,-0.360735105,0.685612377,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.291595197,1.140067763,sippy cup,0.764705882,1,0.716981132
Toilet.jpg,0.077154731,0.772180882,0.031883453,1.16660277,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.590051458,0.195909271,toilet,0.96969697,1,0.978273299
Toy_Taxi.jpg,0.032153688,0.606182026,-0.346853956,0.262499488,1,0,0.25,0.46291005,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.305317324,2.647827524,taxi,0.323529412,1,0.189251001
KitchenCloth.jpg,-0.004744031,0.458500286,-0.129930997,0.601219302,1,0,0,0,0.714285714,0.487950036,1,1,0,human-made,indoors,NA,0.485991995,2.594117892,napkin,0.277777778,0,0.205260149
Mirror_Makeup.jpg,-0.030098592,0.359473383,0.236532393,0.970391847,1,0,0.2,0.447213595,0.75,0.46291005,1,0,0,human-made,NA,NA,0.7135506,0.844214185,mirror,0.848484848,0,0.809033734
Aquarium.jpg,0.013165962,0.528334287,0.270158079,1.071008666,0.875,0.353553391,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.742138365,1.422658167,aquarium,0.470588235,1,0.618067467
Briefcase_Silver.jpg,-0.033152794,0.344018317,-0.402983675,0.288723847,1,0,0.111111111,0.333333333,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.260148656,1.880838166,briefcase,0.454545455,0,0.446540881
WaterWell.jpg,0.055261129,0.686319405,0.148436336,0.561608795,0.9,0.316227766,0.857142857,0.377964473,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.657518582,0.74832655,well,0.870967742,1,0.834762722
Asparagus.jpg,0.112928221,0.870062965,0.461614408,1.52972594,0,0,0.428571429,0.534522484,0.857142857,0.377964473,1,0,1,natural,NA,smaller than a shoebox,0.818753573,0.390452131,asparagus,0.939393939,1,0.925671812
Brush_Shaving.jpg,0.057628536,0.696050372,0.678081494,0.993665849,1,0,0,0,0.857142857,0.377964473,1,1,1,human-made,indoors,smaller than a shoebox,0.880503145,2.221251836,brush,0.416666667,0,0.323613493
WagonPilgrim.jpg,0.039135424,0.634802519,0.298472163,0.867511722,1,0,0.6,0.547722558,0,0,1,0,1,human-made,NA,larger than a shoebox,0.753001715,2.193626068,wagon,0.485714286,0,0.335620354
DarthVader.jpg,0.125705458,0.904407556,0.634119701,1.368273667,1,0,0.333333333,0.516397779,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.865637507,1.254874195,darth vader,0.788461538,1,0.671240709
CookieCutter_Tree.jpg,-0.028747179,0.364625072,-0.304822162,0.293595802,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.337907376,0.758297786,cookie cutter,0.885245902,0,0.830760435
Crowbar.jpg,-0.053085389,0.276473955,-0.264994607,0.826996067,1,0,0.571428571,0.534522484,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.36535163,1.911092835,crowbar,0.619047619,1,0.434534019
Honeydew_yellow.jpg,0.066227413,0.726388094,-0.127291956,1.061398724,0.222222222,0.440958552,0.625,0.51754917,0.714285714,0.487950036,0,0,0,NA,NA,NA,0.488279017,2.445578042,melon,0.468085106,0,0.252144082
Icepick.jpg,-0.043763872,0.307384087,-0.653422995,0.475614418,1,0,0.4,0.547722558,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.077186964,3.236857303,pen,0.285714286,0,0.065180103
Brush_Winter.jpg,-0.164922937,0.061247853,-0.513005956,0.370361984,1,0,0.857142857,0.377964473,1,0,1,1,1,human-made,outdoors,smaller than a shoebox,0.161234991,2.881005488,brush,0.352941176,0,0.135506003
Walkman.jpg,0.00847341,0.507155123,-0.043832109,0.92822896,1,0,0.5,0.577350269,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.536878216,2.710777084,walkman,0.333333333,1,0.172670097
Puzzle_Piece.jpg,-0.045233652,0.302804808,-0.391223317,0.804303136,1,0,0.111111111,0.333333333,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.267581475,1.522711956,puzzle piece,0.52173913,1,0.571183533
PumpBreast.jpg,-0.152703555,0.07326846,-0.36238697,0.90697642,1,0,0.148148148,0.362013993,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.289879931,1.968538197,breast pump,0.607142857,1,0.41509434
Toy_Boat.jpg,-0.026241642,0.37034917,-0.198883482,0.755439586,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.42595769,1.388530811,toy boat,0.565217391,1,0.627215552
Statue_Buddha.jpg,0.084013008,0.792787636,0.42733275,1.016045265,1,0,0,0,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.806174957,1.20751875,buddha,0.75,1,0.694110921
Clothespin_Beige.jpg,-0.050437868,0.285060103,-0.127846772,0.873487255,1,0,0.444444444,0.527046277,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.487707261,2.000092103,clothespin,0.535714286,0,0.400228702
Drum_Bongos.jpg,0.040435592,0.641099027,1.112732256,2.23941371,1,0,0.142857143,0.377964473,0.125,0.353553391,1,1,1,human-made,indoors,larger than a shoebox,0.954831332,0.899743759,drums,0.684210526,1,0.79245283
Bulldozer.jpg,-0.055691098,0.267887808,0.264610556,0.905799503,1,0,0.857142857,0.377964473,0.125,0.353553391,1,1,1,human-made,outdoors,larger than a shoebox,0.736992567,2.89542387,bulldozer,0.352941176,0,0.12864494
Box_Apples.jpg,0.098874832,0.829994276,0.141895487,0.382541215,0.333333333,0.5,0.625,0.51754917,0.125,0.353553391,0,0,1,NA,NA,larger than a shoebox,0.652372784,0.879506461,apples,0.842105263,1,0.799313894
Lei.jpg,0.18089641,0.979965655,1.01227158,1.192411439,1,0,0.5,0.547722558,0.833333333,0.40824829,1,0,1,human-made,NA,smaller than a shoebox,0.938250429,1.81366069,lei,0.64,1,0.472269868
SkullDeer.jpg,0.13274198,0.918717802,-0.017513594,0.755681434,0.4,0.516397779,0.125,0.353553391,0,0,0,1,1,NA,indoors,larger than a shoebox,0.56432247,2.834962501,deer skull,0.333333333,1,0.144082333
Desk_White.jpg,-0.067855445,0.234688037,-0.117329406,0.964677273,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.496283591,0.560825177,desk,0.9,0,0.882790166
Cheese_Platter.jpg,-0.074930178,0.218660561,0.240735773,1.081923561,0.888888889,0.333333333,0.142857143,0.377964473,0.75,0.46291005,1,1,0,human-made,indoors,NA,0.716409377,3.322109269,cheese board,0.230769231,1,0.047455689
Flower_Rose.jpg,-0.176467476,0.048654837,-0.014509522,0.513560578,0.111111111,0.333333333,0.857142857,0.377964473,0.875,0.353553391,1,1,1,natural,outdoors,smaller than a shoebox,0.567753002,0.381580488,flower,0.941176471,0,0.931389365
